 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.1166934100E+00   0.2499714752E+00   0.2674302043E-04  -0.2852484363E-04   0.0000000000E+00   0.0000000000E+00   0.2947510788E-01  -0.7688561492E-04   0.0000000000E+00   0.5781153061E-03
   0.1361437578E+00   0.2499747127E+00   0.3264781174E-04  -0.2528730484E-04   0.0000000000E+00   0.0000000000E+00   0.3109963580E-01  -0.9147747448E-04   0.0000000000E+00   0.4160734100E-03
   0.1361237211E+00   0.2162087871E+00   0.3731706920E-04  -0.2211190293E-04   0.0000000000E+00   0.0000000000E+00   0.2998836252E-01  -0.7263119469E-03   0.0000000000E+00   0.1564976983E-02
   0.1847719594E+00   0.2330842718E+00   0.5022142759E-04  -0.1693219664E-04   0.0000000000E+00   0.0000000000E+00   0.3131361399E-01  -0.1706614424E-03   0.0000000000E+00   0.5986735487E-04
   0.1750451354E+00   0.2499802779E+00   0.4513841583E-04  -0.1972205258E-04   0.0000000000E+00   0.0000000000E+00   0.3270936609E-01  -0.8207538983E-04   0.0000000000E+00   0.9430027409E-04
   0.2042264358E+00   0.2330894661E+00   0.5631275140E-04  -0.1494188429E-04   0.0000000000E+00   0.0000000000E+00   0.3121207940E-01  -0.1154916847E-03   0.0000000000E+00  -0.1703857025E-03
   0.1944959674E+00   0.2499824783E+00   0.5151941412E-04  -0.1752166628E-04   0.0000000000E+00   0.0000000000E+00   0.3280083775E-01  -0.6445444541E-04   0.0000000000E+00  -0.2459358943E-04
   0.2236798409E+00   0.2331028909E+00   0.6236187306E-04  -0.1334810362E-04   0.0000000000E+00   0.0000000000E+00   0.3093409274E-01  -0.6135274864E-04   0.0000000000E+00  -0.3149265679E-03
   0.2139467667E+00   0.2499842818E+00   0.5788267934E-04  -0.1571824119E-04   0.0000000000E+00   0.0000000000E+00   0.3256424732E-01  -0.4475142269E-04   0.0000000000E+00  -0.1047575668E-03
   0.2431473546E+00   0.2331151455E+00   0.6834758865E-04  -0.1210546216E-04   0.0000000000E+00   0.0000000000E+00   0.3055202716E-01  -0.1517419206E-04   0.0000000000E+00  -0.3816078095E-03
   0.2333975106E+00   0.2499857183E+00   0.6417657861E-04  -0.1428174856E-04   0.0000000000E+00   0.0000000000E+00   0.3212429650E-01  -0.2705207080E-04   0.0000000000E+00  -0.1469869207E-03
   0.2627778446E+00   0.2330524555E+00   0.7430657453E-04  -0.1115253658E-04   0.0000000000E+00   0.0000000000E+00   0.3013195082E-01   0.2014991596E-04   0.0000000000E+00  -0.3853266854E-03
